,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
30,0,3,0,6,6,4,1,8,2,0,0,1,6,7,0,1,3,2,5,8,13,10,0,7,3,8,0,3,6,1,11,15,8,12,1,3,7,2,5,8,37,0,4,31,0,0,0,9,5,1,17,0,0,1,0,10,23,1,12,0,2,6,6,0,3,4,2,0,0,0,6,0,1,0,0,2,0,2,0,2,4,3,2,0,1,1,0,0,2,0,4,0,10,0,11,11,4,1,0,11,13,3,0,5,4,1,4,4,0,18,2,8,12,3,2,6,4,9,9,3,0,7,0,3,0,2,0,2,2,0,0,0,0,2,0,10,2,0,0,3,0,16,0,0,2,0,14,16,0,3,2,4,24,14,3,0,0,0,0,0,1,0,19,0,2,7,0,0,2,5,3,28,1,0,1,0,10,1,7,4,0,9,6,12,26,9,10,10,17,3
31,1,6,0,5,6,4,1,6,4,0,0,3,1,4,0,0,2,15,4,0,7,4,0,3,0,3,1,10,7,0,14,20,8,24,1,0,11,0,8,8,1,0,5,18,0,0,1,2,10,5,23,0,1,6,0,9,23,7,3,1,3,1,6,0,1,1,5,0,0,0,1,0,1,3,0,6,0,1,0,2,0,1,1,0,3,1,0,0,0,0,4,0,7,5,4,9,2,7,0,0,20,4,0,4,15,0,6,8,0,5,3,9,12,12,6,2,2,2,3,5,0,4,0,4,2,2,0,0,0,0,0,0,0,0,0,2,10,0,0,1,0,17,0,0,2,0,14,3,0,7,0,2,28,17,0,0,0,2,2,0,0,2,39,0,1,0,0,2,0,6,3,35,0,0,7,0,6,0,0,2,2,3,2,2,23,0,10,6,2,9
32,0,3,0,9,11,7,3,7,2,0,0,6,3,7,0,3,10,20,5,0,8,16,2,23,0,1,12,18,45,8,10,20,11,46,7,0,8,1,12,10,11,0,4,14,12,0,3,14,10,5,18,0,0,0,0,8,26,8,9,0,5,7,5,1,4,6,9,2,0,0,17,0,4,0,0,10,0,11,0,0,5,3,5,0,3,2,4,0,0,0,6,1,22,12,1,12,13,0,1,6,44,9,1,0,6,3,20,20,0,14,5,17,8,20,12,3,0,9,4,1,1,8,0,2,3,4,1,0,1,0,0,1,0,0,0,3,3,1,3,8,0,17,0,0,0,0,14,9,0,3,0,6,22,8,1,0,0,2,4,0,0,0,27,0,5,1,0,7,4,10,4,21,0,0,5,0,4,1,4,1,4,3,4,6,30,9,17,7,12,14
33,0,3,1,5,10,1,3,7,2,0,0,3,5,5,0,1,6,6,4,0,7,7,0,9,1,0,23,13,33,12,10,18,8,41,5,0,6,0,3,8,14,0,1,27,0,0,0,7,2,6,21,0,1,3,0,11,32,8,3,0,1,8,12,2,3,2,6,0,0,0,4,0,4,4,0,3,1,9,0,0,9,5,1,0,4,3,3,0,0,0,2,0,7,7,0,9,4,2,4,0,53,13,0,0,6,2,14,15,0,7,0,12,17,9,8,0,2,6,8,0,1,7,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,5,4,0,14,0,0,0,0,12,2,0,2,0,3,24,12,2,1,0,0,2,0,0,0,22,0,0,0,0,2,0,10,5,37,0,0,0,0,0,1,2,8,3,9,0,6,26,5,12,7,8,8
34,0,4,1,3,7,2,0,10,2,0,0,5,2,3,2,2,5,5,9,17,18,17,0,11,0,1,1,6,22,0,7,16,7,20,3,0,14,0,12,9,76,0,0,43,4,1,3,9,10,7,27,0,0,4,1,2,20,6,14,4,2,4,6,2,0,3,8,0,0,0,6,0,0,0,0,2,0,7,0,8,10,1,3,0,3,3,0,0,4,1,16,0,17,11,20,23,6,1,0,23,13,8,0,0,16,2,16,5,0,62,1,27,11,8,2,7,6,11,11,1,0,4,1,2,3,2,0,0,4,3,1,2,0,1,0,16,7,0,0,3,0,12,0,0,0,0,23,5,0,2,12,3,28,11,2,0,0,0,4,0,0,5,36,0,3,0,0,3,1,11,6,26,0,0,9,0,14,3,4,1,2,4,6,8,24,5,11,5,8,8
35,1,3,1,10,6,1,0,3,2,0,0,2,3,2,0,1,3,4,6,1,13,14,0,3,0,4,0,5,13,0,15,11,6,8,0,0,9,2,10,11,4,0,7,25,0,3,0,4,9,3,13,0,0,3,0,11,21,14,6,0,0,5,1,0,4,4,3,0,0,0,8,0,2,0,0,1,0,5,0,0,0,3,0,0,0,0,1,1,7,0,2,0,7,1,11,15,5,4,0,7,18,3,0,0,10,3,5,8,0,13,1,5,12,12,0,7,6,7,7,5,0,8,0,2,0,1,0,1,3,0,0,0,0,0,0,5,3,0,0,1,0,15,0,0,1,0,9,5,0,4,6,4,22,16,1,0,0,2,1,0,0,3,26,0,2,0,0,12,0,11,3,34,0,0,0,0,11,0,3,5,3,5,6,8,26,5,5,7,6,6
36,3,3,0,4,7,1,1,10,1,0,0,4,3,2,0,6,0,5,5,1,13,4,0,1,0,2,0,17,8,1,14,15,4,12,1,0,10,2,5,4,3,0,2,21,1,2,1,5,6,9,17,0,0,4,0,8,25,9,3,0,4,0,13,0,2,2,1,0,0,0,3,0,0,2,1,5,0,4,0,0,1,2,2,0,0,0,1,0,1,0,0,0,2,5,12,15,4,2,0,0,13,6,0,0,13,0,6,2,0,9,3,10,9,9,5,1,1,3,8,2,0,6,0,1,3,0,3,1,0,0,0,2,0,1,0,1,1,0,0,4,0,25,0,0,1,0,9,4,0,5,4,9,18,12,3,0,0,0,5,0,0,0,27,0,1,0,0,9,1,7,2,30,0,0,9,0,6,0,2,0,0,4,6,7,19,5,7,4,2,12
37,1,3,3,12,12,2,2,4,5,0,0,0,0,4,0,3,3,16,9,0,8,12,1,6,0,0,5,19,37,1,10,23,7,40,8,0,2,0,3,10,5,2,3,17,6,0,4,3,4,9,20,1,0,7,0,6,28,6,6,0,2,10,17,1,7,7,4,2,0,0,5,0,0,1,0,6,0,4,0,2,10,2,2,0,3,1,6,0,2,0,4,0,11,11,1,6,3,0,0,1,41,0,0,1,7,1,17,7,0,8,2,11,6,14,14,1,2,8,4,0,2,16,0,1,3,3,0,1,0,0,0,8,0,0,0,0,2,0,5,8,0,11,0,0,0,0,10,17,3,5,9,5,25,13,2,0,0,0,4,0,1,1,30,0,5,0,0,13,5,6,3,26,0,0,2,0,2,2,4,3,4,3,11,5,21,2,4,9,9,5
38,0,6,1,5,4,8,4,8,5,0,0,0,2,5,1,4,8,5,11,1,6,10,1,31,2,3,13,25,20,3,4,14,11,28,2,0,5,4,3,6,23,0,6,23,13,0,3,7,10,10,27,0,0,4,1,10,37,17,11,1,2,10,20,0,7,15,7,4,0,0,7,0,5,2,0,8,1,5,0,4,21,0,3,0,3,7,0,0,1,5,6,0,21,4,1,20,18,1,4,0,50,15,0,0,10,1,10,18,1,43,4,17,8,6,5,5,4,14,9,0,0,12,0,0,0,1,0,8,3,0,0,0,0,3,0,8,4,0,6,2,0,11,0,0,3,0,9,4,4,2,0,9,36,9,1,0,0,5,3,0,0,0,21,1,4,1,1,13,1,12,3,31,1,0,0,0,0,1,2,5,3,8,0,6,18,8,10,6,8,8
39,0,2,0,7,5,2,2,5,3,1,0,5,5,1,0,0,2,3,4,7,16,19,0,6,1,3,1,11,9,0,24,17,13,8,1,4,10,5,24,8,11,0,4,38,0,3,2,5,7,4,30,0,0,9,0,6,24,13,17,1,2,9,6,0,7,3,7,1,0,0,6,0,0,1,0,5,0,6,0,0,1,2,3,0,1,2,1,0,6,1,6,1,9,7,13,35,2,5,0,6,22,7,0,2,13,1,5,8,2,25,1,18,9,11,1,5,6,11,13,5,3,16,0,2,0,3,0,4,1,0,0,1,0,4,0,13,3,0,0,0,0,14,0,0,1,0,14,7,1,7,9,7,29,13,0,0,0,0,3,0,0,0,23,0,2,2,0,17,2,9,4,32,0,0,7,0,5,0,2,1,2,10,6,9,28,5,19,5,3,1
40,0,8,0,10,6,2,3,4,2,0,0,0,1,5,0,4,3,3,7,0,5,3,1,5,3,0,13,19,45,5,5,17,6,26,3,0,5,2,2,8,5,0,4,16,0,0,2,7,6,8,32,2,1,8,0,8,31,13,10,3,6,8,19,0,12,6,5,3,0,0,5,0,0,0,0,4,0,3,0,2,10,2,4,0,1,4,1,0,0,0,4,0,14,5,1,10,3,0,3,1,56,9,1,2,7,13,6,8,0,27,2,4,11,7,11,1,3,7,4,0,2,10,0,0,0,0,0,1,3,0,0,1,0,0,1,5,2,1,13,3,0,13,0,0,2,0,9,10,2,5,2,4,28,14,1,1,0,0,1,0,1,0,21,1,3,0,0,4,1,10,2,33,0,0,1,0,0,2,0,5,1,6,0,1,18,4,4,6,6,4
41,0,5,4,10,7,2,4,6,2,0,0,2,2,7,0,0,4,25,3,0,9,10,0,0,0,0,14,18,48,5,11,15,16,41,6,0,9,0,5,6,10,0,3,23,6,0,0,4,1,7,18,0,0,7,0,18,39,9,6,2,0,5,11,0,6,6,10,5,0,1,9,0,0,1,0,6,0,3,0,1,10,1,7,0,3,1,3,0,4,1,1,0,12,15,0,6,10,0,0,0,27,8,0,1,8,2,3,10,1,10,2,8,6,9,11,0,3,9,7,0,1,14,0,4,0,1,0,0,0,0,0,4,0,1,0,7,0,0,1,2,0,14,0,0,0,0,15,15,0,4,5,1,27,14,1,0,0,2,1,0,0,0,30,0,2,2,1,14,0,11,6,30,0,1,4,0,5,1,2,2,1,6,2,1,23,4,10,6,6,7
42,0,3,2,5,7,3,2,8,5,0,0,7,3,2,0,1,5,22,6,1,14,20,3,9,0,0,12,20,55,11,12,25,10,51,8,0,10,0,4,10,9,0,7,22,6,0,4,7,2,18,33,0,0,3,0,4,24,5,10,0,3,1,14,0,9,5,7,2,0,0,7,0,2,1,0,6,0,4,0,0,7,7,1,0,2,3,4,0,2,0,2,0,10,13,0,14,10,0,1,0,35,7,0,0,12,2,7,12,0,23,1,24,12,7,20,6,2,7,9,1,2,14,0,4,0,0,0,3,1,0,0,1,0,0,0,7,2,0,6,3,0,17,0,0,2,0,17,16,1,4,6,6,31,13,1,2,0,1,2,0,2,0,30,0,6,0,0,14,0,9,8,27,0,0,2,0,1,1,1,1,4,5,1,3,22,5,15,7,3,13
43,0,6,0,10,12,6,7,8,5,0,0,5,3,8,0,4,9,17,9,0,12,11,2,10,2,1,15,24,53,7,1,27,9,43,10,0,4,0,8,15,15,0,1,26,3,0,1,14,4,20,20,0,0,8,0,4,30,11,5,0,6,2,24,0,7,10,7,7,2,0,10,0,3,1,1,13,1,8,0,1,12,5,2,0,8,6,8,0,0,1,3,0,11,7,0,19,9,3,1,0,52,10,1,1,9,7,13,15,0,23,4,16,11,9,23,8,2,8,9,2,2,15,0,4,1,0,0,4,1,0,0,5,0,0,0,18,3,0,12,0,0,16,0,0,4,0,8,11,1,7,0,6,23,11,2,0,0,3,3,0,0,0,23,1,4,0,0,10,1,8,4,19,0,0,0,0,0,1,2,0,4,6,2,9,25,5,18,5,1,9
44,1,4,2,7,2,1,1,7,4,0,0,3,1,3,0,1,0,3,6,11,8,3,0,2,0,2,0,7,7,0,18,20,5,12,1,3,6,2,7,7,13,0,5,23,2,0,0,3,0,9,21,0,0,10,1,13,31,4,15,0,0,0,2,0,0,4,6,1,0,0,6,0,1,2,0,8,0,7,0,0,4,1,3,0,0,0,1,0,1,0,4,0,13,11,16,28,6,15,0,7,27,3,0,5,10,0,9,10,0,9,2,3,13,5,4,7,2,5,6,5,0,8,0,1,1,1,1,1,2,0,0,0,0,0,0,18,4,0,0,0,0,13,0,0,2,0,5,4,0,6,1,8,27,12,2,0,0,0,2,0,1,2,18,0,1,0,0,5,2,8,7,35,0,0,1,0,6,0,0,3,0,2,2,2,24,3,13,7,8,6
45,0,1,0,4,8,4,2,5,7,0,0,2,1,4,0,5,7,3,10,2,8,12,4,20,0,1,12,25,7,3,6,16,9,21,5,0,1,5,0,8,26,0,6,21,2,0,1,14,0,16,29,0,0,1,0,12,40,8,6,0,7,13,23,0,2,10,9,2,0,0,11,0,6,2,0,5,0,5,0,3,18,0,3,0,10,9,0,0,0,0,4,0,19,6,0,13,7,0,4,0,50,21,0,0,4,0,6,8,0,38,2,10,13,6,12,15,2,3,3,0,0,17,0,2,0,2,1,13,2,0,0,0,0,6,0,5,3,4,9,2,0,11,0,0,0,0,4,5,0,4,0,13,30,16,0,0,0,2,1,0,1,0,14,1,4,0,1,1,2,12,2,24,0,1,0,0,0,1,2,2,0,1,0,1,22,8,16,5,15,5
46,3,1,4,7,5,1,2,14,2,0,0,5,3,6,0,0,7,2,13,8,8,16,1,5,2,8,0,7,16,0,6,20,17,18,1,1,2,0,9,10,80,0,2,33,0,2,4,12,17,1,31,0,0,3,0,9,29,6,10,0,1,7,10,0,2,2,5,0,0,0,8,1,2,0,0,6,0,3,0,1,8,0,2,0,4,2,0,0,7,0,9,0,13,10,22,21,6,1,0,23,10,10,0,2,11,5,6,11,0,54,1,18,11,14,1,4,4,8,4,0,0,10,0,3,1,2,1,0,1,0,1,2,0,0,0,19,6,0,0,1,0,20,0,0,2,0,10,9,0,2,4,1,28,12,0,0,0,0,6,0,0,3,23,0,2,0,0,3,3,7,4,30,0,1,3,0,13,2,8,4,0,4,4,16,23,6,10,6,16,6
47,1,3,4,7,5,2,1,2,2,0,0,0,1,4,0,0,1,7,6,7,15,12,0,2,0,2,0,11,9,0,19,13,6,12,2,1,3,0,14,13,3,0,11,24,1,0,0,4,4,5,20,0,0,5,0,5,33,8,4,0,3,8,3,0,2,2,11,0,0,0,4,1,2,1,0,3,0,3,0,0,3,1,3,0,0,0,0,0,3,0,0,0,4,6,12,13,3,11,0,3,9,3,0,3,10,1,1,5,0,12,3,4,10,11,0,2,7,4,6,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,14,0,0,0,0,12,7,1,5,8,8,25,15,0,0,0,0,4,0,0,6,31,0,2,0,0,10,0,6,1,30,0,2,3,0,8,0,3,3,1,3,5,2,23,2,13,9,6,8
48,0,4,0,4,11,1,7,6,0,0,0,2,5,2,1,2,2,11,8,1,3,6,2,6,4,0,12,15,62,10,4,19,12,40,4,0,11,1,6,7,16,0,5,21,2,0,0,6,6,12,31,1,0,6,0,6,30,21,12,0,3,9,16,0,6,2,6,1,0,0,10,1,4,1,1,7,0,9,0,0,16,2,2,0,5,1,5,0,0,1,4,0,8,9,0,10,13,0,6,1,47,16,0,1,10,4,8,13,0,19,4,18,13,7,15,3,0,5,5,0,0,19,0,3,0,0,0,0,2,0,0,3,0,1,0,3,3,1,6,1,0,9,0,0,2,0,7,9,0,2,0,5,29,18,2,0,0,1,0,0,2,5,20,0,5,2,0,6,1,9,2,30,0,1,0,0,3,0,3,1,4,5,1,3,27,8,19,10,1,8
49,0,5,0,4,7,3,0,6,6,0,0,0,4,6,1,2,5,7,6,9,9,18,0,12,0,6,0,8,10,0,16,9,7,11,1,0,5,1,13,6,45,0,4,38,0,2,1,7,4,15,26,0,0,6,0,5,30,7,10,0,2,7,11,0,2,4,11,0,0,0,5,2,0,1,0,5,0,3,0,2,1,1,1,0,3,1,0,0,4,0,8,0,11,8,23,24,2,0,0,16,22,6,0,1,12,3,7,9,0,31,1,16,9,9,1,7,3,13,5,5,0,6,0,0,2,3,0,1,1,1,0,0,0,1,0,13,2,0,0,2,0,13,0,0,5,0,5,5,0,3,5,4,24,13,0,0,0,0,4,0,0,2,17,0,4,0,1,6,0,13,4,27,0,0,0,0,4,2,2,2,1,1,6,7,22,6,16,8,3,6
50,0,3,3,7,14,6,3,4,5,0,0,2,3,5,2,11,17,1,10,2,8,22,3,30,0,1,10,26,23,2,6,18,11,34,4,0,10,3,4,6,39,0,7,15,9,1,1,6,6,13,32,0,0,4,1,7,31,19,7,1,3,4,17,0,0,11,6,1,0,0,6,1,6,0,0,5,0,5,0,4,18,0,4,0,7,10,0,0,0,4,10,0,18,3,2,10,26,0,2,0,36,17,0,1,15,0,19,10,0,58,4,16,10,10,13,15,3,11,4,0,0,10,0,2,1,4,1,10,1,0,0,1,0,4,4,9,6,1,6,2,0,11,0,0,2,0,9,2,5,5,0,12,35,18,0,0,0,0,3,0,2,0,23,2,9,0,0,11,1,11,5,32,0,1,2,0,0,0,1,3,1,4,0,1,19,9,12,4,4,5
51,0,3,6,5,7,3,1,2,1,0,0,1,0,4,0,3,1,2,4,2,3,4,0,6,0,0,1,8,11,2,15,17,6,12,2,5,6,0,6,4,3,0,4,31,1,0,2,3,1,8,17,0,1,2,0,7,32,6,5,0,0,8,5,3,5,5,4,0,0,0,6,0,1,3,2,2,0,2,0,1,1,0,2,0,1,1,0,0,0,0,1,0,3,2,0,5,2,0,0,1,16,2,0,0,2,0,2,1,0,3,1,2,13,10,1,0,6,3,5,0,0,10,0,3,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,15,0,0,0,0,10,8,0,3,8,8,25,12,3,0,0,1,0,0,4,1,30,0,0,1,0,1,0,6,0,29,0,0,3,0,3,1,6,3,0,2,4,3,19,1,7,14,2,6
52,1,7,1,3,9,2,4,11,1,0,0,3,1,5,0,3,1,5,7,0,14,5,0,3,0,2,2,13,4,0,13,18,9,18,0,2,6,0,12,20,2,0,4,24,2,0,1,4,12,4,14,0,1,5,3,12,31,2,18,0,2,6,10,1,2,4,6,0,0,0,7,0,1,4,0,2,0,4,0,1,3,4,2,0,2,2,0,0,0,0,5,0,7,7,8,21,3,4,0,0,11,0,0,5,9,0,11,5,0,3,4,6,8,10,1,3,3,6,7,9,0,11,0,3,0,3,1,0,1,0,0,1,0,1,2,14,4,0,0,1,0,17,0,0,0,0,15,3,0,1,4,4,22,17,5,0,0,0,3,0,0,2,30,0,4,2,0,9,0,7,1,28,0,0,13,0,11,1,3,1,0,5,5,4,23,5,14,7,7,7
53,0,4,0,7,9,3,6,6,3,0,0,1,2,1,0,3,13,4,12,1,5,6,1,11,2,1,12,21,39,5,9,14,0,25,4,0,6,0,4,9,3,0,2,18,7,0,3,17,4,19,30,1,1,6,0,3,33,11,12,2,4,6,21,1,7,6,6,1,0,0,6,0,5,2,1,4,1,5,0,2,11,0,2,0,6,4,0,0,0,1,8,0,8,5,0,15,11,0,3,0,51,15,0,1,7,10,15,17,0,33,1,24,7,7,19,7,2,9,9,0,1,8,0,0,0,0,1,3,2,1,0,3,0,1,0,8,2,0,15,2,0,11,0,0,0,0,10,1,3,2,1,3,30,11,4,0,0,0,2,0,1,0,21,0,5,2,1,2,1,9,2,27,0,0,7,0,0,0,2,2,0,8,0,2,22,5,17,7,4,8
54,2,2,3,8,13,3,0,7,1,0,0,3,2,1,0,0,2,4,7,1,14,4,0,2,1,6,1,10,21,0,10,18,5,4,1,2,2,1,8,12,27,0,1,31,1,2,1,7,13,4,30,0,0,5,0,5,29,14,1,0,1,2,7,0,2,2,4,1,0,0,5,0,0,5,0,4,0,5,0,0,1,0,1,0,1,1,0,0,5,0,7,0,11,2,17,17,3,2,0,14,21,5,0,3,10,1,7,5,0,13,9,9,10,7,1,4,7,5,2,8,0,10,0,3,0,0,4,2,0,3,0,1,0,0,0,7,3,0,1,2,0,13,0,1,1,0,12,8,0,3,7,4,24,12,3,0,0,0,1,0,0,3,19,0,2,0,0,5,1,10,2,32,0,0,4,0,5,2,4,3,0,3,3,3,19,4,12,7,4,5
55,0,2,0,5,7,0,0,6,4,0,0,3,3,3,0,0,4,3,7,10,13,6,0,15,4,3,0,3,21,1,13,14,11,22,5,0,8,0,14,9,82,0,1,34,4,0,1,6,10,4,16,0,0,3,0,12,27,16,10,0,5,6,8,0,0,3,6,2,0,0,2,6,1,2,1,5,1,6,0,7,6,1,1,0,7,3,0,0,10,1,11,0,9,7,25,21,5,1,0,17,15,11,0,0,14,0,5,11,1,61,0,27,14,8,0,11,5,18,6,5,0,5,0,4,0,0,1,0,2,0,0,2,0,1,0,15,5,0,0,2,0,14,0,0,0,1,16,17,5,5,2,2,30,15,4,2,0,4,0,0,0,1,14,1,1,0,0,4,3,15,3,34,0,1,5,0,8,0,5,2,1,7,2,4,25,4,14,11,2,3
56,0,2,1,6,7,4,0,9,3,0,0,5,4,4,0,2,6,4,10,15,9,11,0,9,2,4,0,6,21,0,19,9,7,17,6,0,9,0,6,11,73,0,4,39,5,0,1,10,9,12,20,0,0,9,0,8,29,6,19,0,4,2,12,0,1,8,6,0,2,0,3,2,1,0,0,6,0,5,0,9,2,2,2,0,0,1,1,0,5,0,11,0,11,9,24,20,8,0,0,13,7,6,0,2,12,0,5,12,0,58,2,17,9,7,0,12,6,17,8,7,0,11,0,4,0,1,0,4,4,0,0,0,0,2,1,22,6,0,0,2,1,8,0,0,1,0,16,7,0,1,8,2,24,13,4,0,0,0,7,0,1,0,22,0,9,0,1,5,2,16,6,39,0,0,0,0,10,0,5,3,0,5,6,10,20,10,16,7,3,4
57,0,3,0,11,15,3,3,5,5,0,0,1,2,10,0,3,9,5,9,0,8,1,2,14,1,0,21,14,55,5,5,23,4,23,2,0,12,2,2,5,11,0,4,13,10,0,2,8,14,16,31,0,0,2,0,12,24,11,11,1,4,4,25,0,7,8,8,6,0,0,6,0,3,1,0,10,0,6,0,0,12,0,5,0,8,5,2,0,1,0,3,0,12,8,1,9,9,0,0,1,57,12,0,0,11,4,5,13,0,23,2,10,11,10,17,3,2,12,4,0,2,12,0,0,0,2,0,4,3,0,0,1,0,1,0,7,2,0,12,1,0,15,0,0,3,0,7,2,1,3,1,8,24,15,6,1,0,3,3,0,1,0,26,0,1,0,0,4,1,8,2,25,0,0,2,0,0,1,0,5,1,6,0,1,25,7,16,7,4,9
58,0,4,0,7,13,4,1,4,3,0,0,2,4,6,0,4,7,8,9,0,15,7,2,13,0,1,22,22,41,9,6,14,4,32,1,0,5,2,4,7,16,0,7,12,12,0,0,14,7,16,20,1,0,10,0,15,40,18,4,0,4,7,27,0,7,8,5,3,0,0,8,0,1,0,0,9,0,5,0,1,12,3,7,0,8,5,1,0,2,0,4,0,19,9,0,21,11,1,1,1,61,22,0,0,8,1,10,19,0,28,3,19,10,18,13,4,5,8,7,1,0,8,0,1,1,2,3,5,2,0,0,4,0,0,1,6,6,0,15,3,0,14,0,0,2,0,9,3,2,3,0,3,33,20,2,0,0,1,8,0,1,0,26,0,3,3,2,12,3,13,6,36,0,0,0,0,0,2,2,3,1,9,0,4,21,4,9,13,5,13
59,0,3,0,6,3,1,0,7,4,0,0,7,7,4,0,2,4,6,9,16,13,20,0,0,2,0,0,18,1,1,21,24,6,2,1,2,7,2,15,8,20,0,6,24,6,1,1,7,5,1,16,0,0,3,0,6,21,11,8,0,1,5,9,0,4,5,15,0,0,0,2,2,2,0,0,4,0,3,0,2,6,2,0,0,0,1,0,0,0,0,2,0,4,13,16,16,10,7,0,5,6,3,1,0,7,1,6,9,0,18,0,15,8,13,0,1,5,10,9,4,0,9,0,3,0,2,0,7,0,0,0,0,0,1,1,30,5,0,0,0,0,11,0,0,1,0,22,6,0,0,1,1,29,13,4,0,0,2,6,0,0,0,6,0,5,0,0,2,0,7,1,33,0,2,0,0,7,4,4,2,0,3,1,2,36,7,14,7,28,6
60,0,4,0,4,5,3,5,6,3,0,0,2,2,4,0,3,4,2,5,1,5,11,1,21,2,2,12,20,16,1,5,12,7,21,0,0,5,1,4,7,24,0,3,17,6,2,1,15,6,11,31,0,1,8,0,7,29,12,9,1,2,6,29,0,6,6,7,0,0,0,4,0,5,0,0,7,0,5,0,3,10,1,1,0,6,7,0,0,0,0,5,0,15,8,0,7,12,1,1,0,50,15,0,0,7,1,8,11,0,39,2,11,9,14,10,4,4,8,7,0,1,11,0,5,0,1,1,15,3,0,0,4,0,1,0,6,0,2,5,0,0,9,0,0,0,0,8,10,12,3,4,9,35,13,2,0,0,0,2,0,0,0,14,0,5,3,0,3,4,14,2,41,1,0,1,0,0,0,4,2,4,4,0,2,17,8,15,7,6,16
61,1,5,1,3,9,1,2,5,3,0,0,1,1,3,0,1,2,2,5,4,19,14,0,7,1,3,2,11,12,0,19,18,7,4,2,2,8,3,11,3,10,0,3,30,0,0,0,3,3,17,22,0,0,4,0,5,27,5,7,1,5,9,6,0,2,5,7,0,0,0,4,0,1,0,1,0,0,6,0,1,0,3,1,0,1,0,2,0,2,1,4,0,7,3,15,20,6,5,0,8,14,3,0,0,14,1,4,7,0,9,3,8,13,5,4,5,4,8,15,13,0,11,0,0,1,2,0,1,0,1,0,1,0,0,0,8,6,0,0,2,0,12,0,0,1,0,10,15,0,3,4,10,27,9,3,0,0,1,1,0,1,0,28,1,4,0,0,12,1,18,4,30,0,0,0,0,5,0,6,3,0,3,2,5,27,8,14,5,4,3
62,1,2,0,6,10,4,2,10,2,0,0,0,5,2,0,1,7,13,7,0,12,13,0,7,2,0,8,13,64,9,5,19,6,43,4,0,13,0,5,10,23,0,2,20,2,0,1,7,9,8,18,0,1,7,0,16,29,7,10,0,0,6,29,0,10,3,7,5,0,0,6,0,1,0,0,6,0,5,0,0,10,5,0,0,2,1,10,0,3,0,1,0,7,13,2,15,4,0,1,0,61,8,0,0,7,1,9,9,0,13,2,15,6,7,17,4,1,4,4,0,0,10,0,1,0,0,0,0,4,0,0,1,0,2,0,2,2,0,1,1,0,9,0,0,0,0,11,8,0,4,0,8,27,16,5,0,0,0,2,0,1,3,24,0,5,0,0,9,0,8,4,24,0,0,6,0,0,0,7,7,3,7,1,5,27,2,12,6,2,8
63,0,3,3,12,1,5,1,6,1,0,0,4,3,2,0,0,0,3,2,1,6,2,0,0,0,0,5,11,13,2,8,15,6,12,1,2,6,0,10,5,1,0,1,25,0,0,0,3,2,8,20,0,0,5,0,11,26,7,14,0,1,7,11,0,5,3,7,1,0,0,7,0,0,0,0,6,1,1,0,0,1,3,0,0,2,1,0,0,2,0,2,0,1,10,8,9,3,0,0,2,4,3,0,2,12,0,6,1,0,2,1,2,9,10,3,1,3,6,14,4,2,9,0,2,1,3,0,0,1,0,0,0,0,4,0,1,7,0,0,0,0,9,0,0,1,0,12,21,0,5,2,8,27,15,2,0,0,0,4,0,3,1,21,0,1,0,0,12,0,7,2,30,0,0,3,0,4,0,5,4,1,3,4,4,21,2,3,7,1,8
64,0,7,8,13,4,2,4,5,4,0,0,1,0,4,0,2,3,19,12,1,13,13,0,14,0,0,8,9,40,2,2,18,10,39,4,2,4,0,6,8,7,1,5,22,3,0,1,2,8,8,17,0,0,9,0,10,34,4,6,0,1,8,10,2,3,2,10,3,0,0,4,0,2,2,0,6,0,6,0,2,6,6,2,0,2,0,2,0,0,0,2,0,11,13,0,7,5,0,2,0,34,5,0,0,3,1,13,14,0,9,1,11,11,8,14,3,2,12,8,0,0,10,0,2,0,2,0,0,0,0,0,4,0,2,0,1,3,0,4,1,0,11,0,0,1,0,15,13,0,3,4,6,32,8,4,0,0,1,0,0,1,3,24,2,4,1,0,8,1,10,4,28,0,1,6,0,5,1,2,5,2,10,2,3,18,4,7,8,6,10
